timestamp,task_id,asr_model,diarization_model,asr_checkpoint,diarization_checkpoint,audio_duration_sec,asr_time_sec,diarization_time_sec,alignment_time_sec,total_time_sec,rtf
2026-09-02T13:01:28.813869,00df7356-db4c-4fd4-91ea-3f335beaf0c6,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,13.11860219600021,10.270298023000578,0.09782477499902598,29.22337377599979,0.004665598457826676
2026-09-02T13:01:32.009890,afc73e68-83d6-4f5a-acea-b496fb39ad78,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,12.638781835001282,10.301109275000272,0.09823747700102103,28.762246614000105,0.004576030492386595
2026-09-02T13:01:34.926362,19fee6e0-0c55-4f2d-9efe-c845e42457c1,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,11.659031920999041,10.214411607999864,0.09867474600105197,27.746317020999413,0.004363296411575184
2026-09-02T13:01:37.782881,bce61e26-0b8f-450f-bd07-e2750add1f5b,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,11.715722033999555,10.266496396001457,0.0989167500010808,27.824623955999414,0.004384994738799369
2026-09-02T13:01:38.708163,211aeb74-ec89-415b-b9fd-edea11abb6da,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,11.76731064500018,10.240368677999868,0.09883453700058453,27.94078746500054,0.004390073656662068
2026-09-02T13:01:40.173580,7c1ed9f9-b8e3-4cab-b4a3-011a4dceff01,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,11.799766963000366,10.261197202000403,0.09862629899907915,27.947447962000297,0.00440070287284309
2026-09-02T13:01:41.564293,e80a207c-ea8f-4000-ac6e-287899f60d71,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,11.650439778999498,10.217572644000029,0.09831928399944445,27.734494131000247,0.004362213019045491
2026-09-02T13:01:42.896094,7e695beb-19f6-4542-a1fc-34f7507549d7,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,11.79221698999936,10.283010459999787,0.09844520000115153,27.993736750999233,0.004403548101129536
2026-09-02T13:01:46.307006,94695968-a6be-423a-8c24-8b2aa0fa7ecc,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,11.989381490000596,10.246664990001591,0.09815920700020797,28.1685386879999,0.004435628148132423
2026-09-02T13:01:47.311432,41888d60-85f3-406d-abe8-df0a9d9b0424,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,11.75152841399904,10.269202034000045,0.09895934199994372,27.834882078999726,0.004392677084275092
2026-09-02T13:21:44.372442,3dcaed3a-1cc3-407d-b764-030f207e3b17,whisper,,large-v3-turbo,,5013.0546875,87.4979119489999,0.0,0.0027462540001579328,93.26410456899976,0.017454011057803746
2026-09-02T13:21:45.673226,52944994-c8f2-4e5d-8755-d7e899ed5792,whisper,,large-v3-turbo,,5013.0546875,82.2411816340009,0.0,0.0019370910013094544,88.04471697399822,0.016405402845308757
2026-09-02T13:21:46.670123,6b1783c2-fef2-4ce4-980c-f6fef604bfeb,whisper,,large-v3-turbo,,5013.0546875,103.98675966700102,0.0,0.0030710620012541767,109.82213278400013,0.02074319275357018
2026-09-02T13:21:49.584783,01313ab4-149c-4363-ae53-190315e93fd0,whisper,,large-v3-turbo,,5013.0546875,94.64646909300063,0.0,0.0028040330016665393,100.48560426900076,0.018879999320374586
2026-09-02T13:21:53.143754,0561ac9c-d29a-4b59-9d0a-22e4ccafc5f3,whisper,,large-v3-turbo,,5013.0546875,96.99154500300028,0.0,0.0031548589995509246,102.8646887369996,0.019347793121995596
2026-09-02T13:22:02.061606,da52da4d-c7bb-4ee6-aab8-0be6498002be,whisper,,large-v3-turbo,,5013.0546875,90.6369391979988,0.0,0.002646568000272964,96.44461862800017,0.018080181615413266
2026-09-02T13:22:03.132361,6e22ab33-9a30-4fff-ab72-5e628b414457,whisper,,large-v3-turbo,,5013.0546875,88.54806335600006,0.0,0.002345344999412191,94.37191940199955,0.017663494391312692
2026-09-02T13:22:06.683947,f3af96b4-db55-489c-8c47-c3bbe1c794eb,whisper,,large-v3-turbo,,5013.0546875,94.86181346000012,0.0,0.002541381998526049,100.58481360299993,0.018922956036473544
2026-09-02T13:22:09.755904,c0da92ab-257c-4c91-a936-0d06271b84f6,whisper,,large-v3-turbo,,5013.0546875,89.57217771500109,0.0,0.0028123479987698374,95.34404806599923,0.01786778387603638
2026-09-02T13:22:12.681477,8141a7e4-ac0f-4278-9bae-269d659d946e,whisper,,large-v3-turbo,,5013.0546875,98.02383148099943,0.0,0.0030864210002619075,103.78317971599972,0.01955371277425336
2026-09-02T13:24:02.542008,6e3ded8d-1f96-4307-b991-34d7ab98988c,gigaam,,multilingual_large_ctc,,5013.0546875,11.877730060999966,0.0,0.0007839449990569847,17.75054418199943,0.002369359761946536
2026-09-02T13:24:05.833555,fa641853-b0ee-4946-9258-eb40e1e0aa67,gigaam,,multilingual_large_ctc,,5013.0546875,11.915477464001015,0.0,0.000815483999758726,17.722834190999492,0.002376889582655488
2026-09-02T13:24:07.107385,e7227926-1709-4168-9899-271db71c67ce,gigaam,,multilingual_large_ctc,,5013.0546875,11.818373074000192,0.0,0.000775980999605963,17.61574113000097,0.0023575192793067233
2026-09-02T13:24:08.482707,4179b43c-016d-4ea1-9e86-eb9caeb64e29,gigaam,,multilingual_large_ctc,,5013.0546875,11.866549235001003,0.0,0.0007833649997337488,17.70825529099966,0.0023671294200300905
2026-09-02T13:24:09.778272,0d1bb0ae-e1b1-451f-95d2-bd9229dd3d44,gigaam,,multilingual_large_ctc,,5013.0546875,11.825546350999502,0.0,0.0007810799997969298,17.691563895999934,0.002358950198665572
2026-09-02T13:24:10.821097,57c6a41c-ded8-4eb9-be7c-1a757c551763,gigaam,,multilingual_large_ctc,,5013.0546875,11.882151828998758,0.0,0.0008029210002860054,17.771431418999782,0.0023702418125672517
2026-09-02T13:24:12.126496,55418fa5-1de5-434a-a31d-4a85196fe6b5,gigaam,,multilingual_large_ctc,,5013.0546875,11.766787987999123,0.0,0.0007961479986988707,17.578624896999827,0.002347229129045707
2026-09-02T13:24:15.545671,5ca24242-31b2-4310-80cc-c62e55f35ddd,gigaam,,multilingual_large_ctc,,5013.0546875,11.751446681000743,0.0,0.0007950260005600285,17.589880367999285,0.0023441688578229266
2026-09-02T13:24:16.633289,d2ad2df8-7ad9-4641-9e6e-fef577d40e73,gigaam,,multilingual_large_ctc,,5013.0546875,11.87315153199961,0.0,0.0011734149993571918,17.866585363999548,0.0023684464407709716
2026-09-02T13:24:17.829031,8b59aeba-dffe-4a56-9271-e9a779f9f40d,gigaam,,multilingual_large_ctc,,5013.0546875,11.910295724999742,0.0,0.0007970209990162402,17.767278113999055,0.0023758559336481888
2026-09-02T13:41:15.282387,b746b49d-13fa-4f0a-a6d6-2c30adb4993b,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,99.4489755249997,242.88329394299944,0.11358762800045952,348.5846299370005,0.06828815778164182
2026-09-02T13:41:16.514057,d93bbd36-4bcc-49ea-b91a-7886a1dccabe,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,92.96328984899992,244.79047206199903,0.12014590400031011,343.659590063,0.06737484088358031
2026-09-02T13:41:19.540399,94256f50-4408-4986-a97d-5919e0f465c4,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,95.39145942899995,244.45449275099963,0.12297043100079463,345.7095907219991,0.06779218926683604
2026-09-02T13:41:22.753422,59c4dc17-62a5-4690-8060-2cc3f8ff850d,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,89.87710336199962,241.04878702399947,0.12272080699949584,336.9314744359999,0.06601282272287182
2026-09-02T13:41:25.597045,454ccb6d-87e1-496e-a4bd-265f262beb50,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,81.52778362999925,241.5899933210003,0.10798811499989824,329.0258090059997,0.06445526671725532
2026-09-02T13:41:39.209308,84e52043-528a-4eaa-b560-c1d80192534c,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,100.8203066390015,242.67218266800046,0.12131996399875788,349.3420820850006,0.06851959747486835
2026-09-02T13:41:42.433627,b544a3ea-873f-4791-95b7-87f6c8e65653,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,94.3891130969987,243.9177455889985,0.12283979399944656,344.19860550700105,0.06748517217048557
2026-09-02T13:41:45.623975,9d89880f-6a26-4a69-95ed-84a701aace4c,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,105.49183540099875,243.0679471479998,0.11201032999997551,354.4233163199988,0.06953041693682871
2026-09-02T13:41:47.756157,24c21ac7-9183-4235-b29b-9c383c67f945,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,87.99596946599922,245.71459066300122,0.12135721900085628,339.5768820510002,0.0665683063384695
2026-09-02T13:41:51.287068,470bd765-8ab6-4dff-bca2-2ebf5ceaab1c,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,83.1934779760013,243.81670957700044,0.10541320599986648,332.90012943200054,0.06523172156258304
2026-09-02T13:49:39.679926,d8f63c53-df7f-4759-a3a4-4f867ad5a577,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,11.715990382999735,244.17694745100016,0.11815311799909978,261.83282097899973,0.051045311448938764
2026-09-02T13:49:40.710711,685ae73f-045f-420a-9816-898fc41a27f8,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,11.644413411000642,249.5722197569994,0.11890219899942167,267.2190897340006,0.0521072777880004
2026-09-02T13:49:43.664908,8b46ebc1-8e61-4bdd-a988-4f9df2ff6d8b,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,11.845302686999275,246.41679700900022,0.11843260900059249,264.24116319300083,0.05151790989632995
2026-09-02T13:49:46.748194,9d60eb80-d5f7-49f1-a431-48e95e696f3f,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,11.578138070999557,242.88139124699956,0.11715202900086297,260.3486499089995,0.050759376304529716
2026-09-02T13:49:50.365726,abf64432-f064-428c-a5c8-73cfde9be938,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,11.783284519999143,248.31882103600037,0.11800397899969539,266.07970116399883,0.05188495274239904
2026-09-02T13:50:02.926292,980ea8c5-fe5c-4328-bbab-ad1f23cf308d,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,11.590218897999875,249.3658917089997,0.11840421200031415,266.8570453600005,0.05205530896315393
2026-09-02T13:50:05.892000,bf981b72-8ffd-44ef-b6a1-6ef85cbbae53,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,11.851014851999935,250.01399084399964,0.11936827399949834,267.8211386439998,0.052236614603259214
2026-09-02T13:50:08.796119,405e46ea-9621-4292-940f-03c0de41ecbd,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,11.724688263999269,249.7119041620008,0.11860122500002035,267.44118493300084,0.052151155078736626
2026-09-02T13:50:09.803309,9aea2aa5-e7e7-4e35-aeab-b1a814c2f23b,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,12.070939106000878,249.20060187699892,0.11961843200151634,267.2227843590008,0.05211823075349201
2026-09-02T13:50:13.369654,2322946a-f7ee-4d38-9683-fa619ba193ad,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,11.673475067000254,250.0992080269989,0.11841495400040003,267.77895798400095,0.05221819816702312
