timestamp,task_id,asr_model,diarization_model,asr_checkpoint,diarization_checkpoint,audio_duration_sec,asr_time_sec,diarization_time_sec,alignment_time_sec,total_time_sec,rtf
2026-09-02T16:04:24.891486,97da786e-0cd1-46ca-a704-d4153fb32757,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,39.03154731169343,120.68337036110461,0.07487939670681953,164.2334936093539,0.03185979958907002
2026-09-02T16:04:25.189865,d420f2ef-0e1b-4aeb-9f2d-68d9d03cfb4a,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,4.8783324137330055,121.64681874215603,0.08454572968184948,131.12316671572626,0.02523913243383883
2026-09-02T16:04:25.587129,90af6105-ad94-4f70-b588-d30c8f531f20,whisper,,large-v3-turbo,,5013.0546875,46.858986185863614,0.0,0.0019254367798566818,51.426391676068306,0.00934739178144336
2026-09-02T16:04:25.868855,ab57ae2d-4788-4345-9ae9-f6090eda19ac,gigaam,,multilingual_large_ctc,,5013.0546875,4.751934479922056,0.0,0.0006330721080303192,9.245906990021467,0.0009479119571088972
2026-09-02T16:04:26.642745,e61b6cf0-907f-4674-b6dd-9b9aef6883b6,whisper,nemo,large-v3-turbo,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,48.813204323872924,6.684500448405743,0.07361765019595623,60.08013776876032,0.011070636215212577
2026-09-02T16:04:26.862653,32c44cfd-5da7-4e64-bd99-e2b0b696809e,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,4.797923287376761,6.686735983937979,0.07170334458351135,16.008568031713367,0.002290950326145777
2026-09-02T16:04:27.085749,63da842a-1722-4b12-a863-2d01b6bca650,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,52.997859882190824,120.22787744179368,0.08150801435112953,177.82570182345808,0.034554926710837826
2026-09-02T16:04:27.464885,bde529e6-7d0a-48b4-96a9-2474551226e6,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,4.812326245009899,121.02193851396441,0.08449995517730713,130.5471149776131,0.02510131498719548
2026-09-02T16:04:27.846173,a2f7ca52-9f24-4fc3-81e1-e465dedb779f,whisper,,large-v3-turbo,,5013.0546875,41.66362701356411,0.0,0.0018017254769802094,46.124847719445825,0.008311025833700145
2026-09-02T16:04:28.219448,152a0e7d-5bf4-4047-8552-6375c20b6aa9,gigaam,,multilingual_large_ctc,,5013.0546875,4.761749465018511,0.0,0.0006228815764188766,9.338061541318893,0.0009498698422125503
2026-09-02T16:04:28.907710,784f9e41-b0c0-4cef-b024-4a43ef648751,whisper,nemo,large-v3-turbo,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,47.15753585100174,6.678504038602114,0.06450633145868778,58.38779784552753,0.010739168679696126
2026-09-02T16:04:29.187572,6fb7c1c1-f51c-460f-9d69-e8002b9107e3,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,4.869534099474549,6.672652803361416,0.07152017392218113,16.280626002699137,0.002302425890468797
2026-09-02T16:04:29.475184,8c496d50-9aba-4911-8d9c-8f033767ee13,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,47.358328551054,120.38299572840333,0.08533366769552231,172.36725467070937,0.03346090053589852
2026-09-02T16:04:29.752047,4ce2b8be-8955-406c-8dbc-cc1aabbdb453,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,4.799133760854602,121.19160297699273,0.08468793146312237,130.541359545663,0.025132527888036795
2026-09-02T16:04:30.040460,88146f6a-d14e-4d9d-8745-2af9c195eb1d,whisper,,large-v3-turbo,,5013.0546875,39.893293876200914,0.0,0.0016908664256334305,44.36421457491815,0.007957881244677906
2026-09-02T16:04:30.369015,34f92421-c56d-4e77-bff3-9073996c1f9b,gigaam,,multilingual_large_ctc,,5013.0546875,4.793210569769144,0.0,0.0006224513053894043,9.341148022562265,0.0009561456773493744
2026-09-02T16:04:31.116618,bf82f7b5-cb9a-4f56-9a68-0a1256d661c9,whisper,nemo,large-v3-turbo,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,54.54388708434999,6.676221443340182,0.06808771751821041,65.73215282335877,0.012212136580185705
2026-09-02T16:04:31.425344,16ea75c7-12e3-472b-b56d-feea92e340c7,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,4.723064251244068,6.677820099517703,0.07192940264940262,16.08210981078446,0.0022742389743303135
2026-09-02T16:04:31.802962,42a343a7-d5f6-4a06-99bb-fd079c0373b5,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,44.10875980556011,120.81773833744228,0.08814938180148602,169.49445594102144,0.03289940134789371
2026-09-02T16:04:32.026494,968984f2-6f05-4335-a72a-f3d3e3abebff,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,4.807443810626864,120.91316806152463,0.0844994317740202,130.2728612627834,0.025078643603397056
2026-09-02T16:04:32.323221,16649798-d33e-41f9-88fc-6477712db6f0,whisper,,large-v3-turbo,,5013.0546875,50.26278122328222,0.0,0.002432156354188919,54.82447100803256,0.010026377998351373
2026-09-02T16:04:32.595817,e27f9a04-2487-4f87-ac11-259c87659647,gigaam,,multilingual_large_ctc,,5013.0546875,4.812219262123108,0.0,0.000615512952208519,9.394405080005527,0.0009599375155675693
2026-09-02T16:04:33.341141,f34999c2-85ca-42de-9f45-91dc75027de3,whisper,nemo,large-v3-turbo,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,50.00797074101865,6.692519072443247,0.07167711667716503,61.29510600492358,0.0113105667797409
2026-09-02T16:04:33.615577,ec2cef99-7ffa-4c1e-bc87-3c51c9e7f0b5,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,4.804197456687689,6.685655342414975,0.07169238105416298,16.065236661583185,0.0022919863267704807
2026-09-02T16:04:33.836776,b67f7fd9-06ea-44a0-b294-887786c6df76,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,45.418521631509066,120.3195589594543,0.0806597713381052,170.43299292773008,0.03306129514290549
2026-09-02T16:04:34.226814,ba1887a4-5be2-484a-a6c2-425b45285c5a,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,4.8125990480184555,121.08099644444883,0.08548528887331486,130.43791519105434,0.025113150232807486
2026-09-02T16:04:34.635555,9f52d144-d2d4-4f8a-a354-7d5b90b47ca6,whisper,,large-v3-turbo,,5013.0546875,57.062050772830844,0.0,0.003160068765282631,61.577647564932704,0.011382690660669327
2026-09-02T16:04:35.010338,1244ad54-0803-4527-93e0-8c74ecf0c6e5,gigaam,,multilingual_large_ctc,,5013.0546875,4.765359381213784,0.0,0.0006122644990682602,9.266232803463936,0.0009505899453074307
2026-09-02T16:04:35.758419,5598cccb-e48c-4d20-b935-d92d7cbb94e4,whisper,nemo,large-v3-turbo,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,48.709418416023254,6.687374798581004,0.07255647517740726,59.902044374495745,0.011050506461207293
2026-09-02T16:04:36.167524,be509f40-a4aa-46d4-af14-241f18913683,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,4.752061216160655,6.6844628639519215,0.07138184458017349,15.977651255205274,0.002281348358043935
2026-09-02T16:04:36.488035,88fa27f2-7f1d-462f-9b60-c76baa842c1a,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,56.88372742012143,119.60983869247139,0.08586716465651989,181.4968981668353,0.035206790492965837
2026-09-02T16:04:36.805663,1e67eefa-7589-4608-8f02-2ac8618f5f44,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,4.821995731443167,121.1535858772695,0.08501699194312096,130.59900629892945,0.025129504755420178
2026-09-02T16:04:37.069556,96feac02-2601-4616-aca0-68360fb371b0,whisper,,large-v3-turbo,,5013.0546875,41.28592265583575,0.0,0.001738864928483963,46.02216490916908,0.00823568168102809
2026-09-02T16:04:37.435882,f27dde97-4526-4073-b351-07c2f92aefe2,gigaam,,multilingual_large_ctc,,5013.0546875,4.761010251939297,0.0,0.0006278529763221741,9.237678680568933,0.0009497223845993196
