timestamp,task_id,asr_model,diarization_model,asr_checkpoint,diarization_checkpoint,audio_duration_sec,asr_time_sec,diarization_time_sec,alignment_time_sec,total_time_sec,rtf
2026-09-02T15:10:29.925709,658dda6f-ae8c-4b43-813b-f3f2fee8a2c1,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,73.33848129073158,214.66434504138306,0.13585338275879622,294.7949577481486,0.057450565430743596
2026-09-02T15:10:30.477679,cdec72ef-200b-45b7-a088-bc50e636513a,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,7.048721039202064,214.77560503501445,0.12913432391360402,228.65997190820053,0.04424933297203663
2026-09-02T15:10:31.038805,d95a4cd7-9a6a-4c66-b5de-21927b18875a,whisper,,large-v3-turbo,,5013.0546875,65.5225234022364,0.0,0.0024787322618067265,72.2541304542683,0.013070378738459834
2026-09-02T15:10:31.601702,29d66cb7-0371-4fba-8f1d-9dbd0be4b985,gigaam,,multilingual_large_ctc,,5013.0546875,7.083490577992052,0.0,0.0009650713764131069,13.765895291697234,0.0014130088378358733
2026-09-02T15:10:33.486119,bbcc6adf-8d6a-4d0d-a869-ca0d621c0b1b,whisper,nemo,large-v3-turbo,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,81.86092656012625,9.094092068262398,0.1048786542378366,97.83677939604968,0.0181436318369285
2026-09-02T15:10:34.048426,9b7df3a6-f9ba-4fb2-a486-d4c432177336,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,7.034942676778883,9.088498776778579,0.10979437408968806,22.96488692704588,0.0032162907565642753
2026-09-02T15:10:34.608453,4a597941-aa82-4c25-ae03-06ce1a953678,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,64.11402488313615,217.1886603999883,0.12464989628642797,288.0532038011588,0.05611402683967318
2026-09-02T15:10:35.176053,389b77e3-9863-49f4-ab82-4f3117943eac,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,7.089355368167162,212.96803450305015,0.1313605853356421,226.81202080613002,0.04389686600066984
2026-09-02T15:10:35.760328,5fdaed9d-09b1-4f34-9554-ed17b6a5808e,whisper,,large-v3-turbo,,5013.0546875,62.085082333069295,0.0,0.0021478598937392235,68.76582991564646,0.012384680838985819
2026-09-02T15:10:36.590936,492b24a6-cc9d-42e9-a43a-f6c2c931650f,gigaam,,multilingual_large_ctc,,5013.0546875,6.885772394016385,0.0,0.0009591598063707352,13.541163010988384,0.0013735681781381693
2026-09-02T15:10:38.160815,a08f5e18-adcc-436b-ab8c-b70cd51608a3,whisper,nemo,large-v3-turbo,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,56.37964122602716,9.100950205232948,0.09889381472021341,72.28757352614775,0.013062014183594543
2026-09-02T15:10:38.740314,98699056-2b1a-4c5c-9373-a8c0c6c7fa6d,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,7.0449819238856435,9.105332775041461,0.11123223602771759,23.02822554623708,0.003221651409308928
2026-09-02T15:10:39.289137,636dc338-8684-409c-96eb-1a8f284eea50,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,71.50348827289417,216.3008548268117,0.1265235231257975,294.6862735552713,0.05741097215981765
2026-09-02T15:10:39.824144,0bdfa7c6-cc7d-4484-a603-32bfa1e257a4,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,6.930486670695245,215.1355130476877,0.1313014100305736,228.82703856518492,0.04429754183055338
2026-09-02T15:10:40.374766,6fdc4131-3eac-4ae3-8528-1d08c097a89e,whisper,,large-v3-turbo,,5013.0546875,80.15873565524817,0.0,0.003421213012188673,86.84741105511785,0.015989998245006812
2026-09-02T15:10:40.923867,beb92a76-060a-4849-bd75-e63e05a587ed,gigaam,,multilingual_large_ctc,,5013.0546875,6.9389414130710065,0.0,0.0009742709808051586,13.670654672197998,0.0013841742900537642
2026-09-02T15:10:43.099327,ecd572c9-35c0-4db5-bc15-3013c3272d5b,whisper,nemo,large-v3-turbo,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,82.16110560670495,9.09904155600816,0.10272337403148413,98.01428707130253,0.01820449862441544
2026-09-02T15:10:43.653910,7d9a8a72-8e94-4921-ae16-5c5e8168ed03,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,6.947265598922968,9.35028413310647,0.11060194717720151,23.00521903997287,0.003251021731852878
2026-09-02T15:10:44.219635,bfbb44c2-eb3f-4262-8c41-cac12c1b90fb,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,83.78975286474451,214.2775324350223,0.13167601125314832,304.9672332489863,0.05945821537574575
2026-09-02T15:10:44.761347,24f4279a-d168-48f4-ac65-d2959894d282,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,7.037870505824685,214.2471987376921,0.13128279522061348,228.1362275336869,0.04414176246576539
2026-09-02T15:10:45.308137,ae579354-2cc8-4427-9649-192c94765016,whisper,,large-v3-turbo,,5013.0546875,62.94582346826792,0.0,0.0021225898526608944,69.71899148821831,0.012556380768241502
2026-09-02T15:10:45.860118,03f6e788-5f0c-4369-b22d-56fa37dd574e,gigaam,,multilingual_large_ctc,,5013.0546875,6.927671902347356,0.0,0.0009669801220297813,13.585076423827559,0.0013819262573818384
2026-09-02T15:10:47.073862,145d0c37-195a-4328-9926-4447e3abec9f,whisper,nemo,large-v3-turbo,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,58.74139921599999,9.089412316679955,0.09928464703261852,74.6636598133482,0.013530834144262453
2026-09-02T15:10:47.617659,8826d30b-001b-42c6-844b-67b417d7747c,gigaam,nemo,multilingual_large_ctc,nvidia/diar_streaming_sortformer_4spk-v2,5013.0546875,6.964161442127079,9.176884807180613,0.11108990898355842,22.90295541472733,0.0032198025466498945
2026-09-02T15:10:48.163335,073c0623-8efc-49c8-b4c4-1091ba4bd002,whisper,pyannote,large-v3-turbo,pyannote/speaker-diarization-3.1,5013.0546875,75.83279171725735,215.35819451883435,0.12767223687842488,298.1316816289909,0.05808653692970344
2026-09-02T15:10:48.710304,5ffd4686-cc2d-48b9-880a-74871168c3ed,gigaam,pyannote,multilingual_large_ctc,pyannote/speaker-diarization-3.1,5013.0546875,6.948473521973938,214.29894781904295,0.13055172469466925,228.0342988311313,0.04413425249333406
2026-09-02T15:10:49.256228,39498aee-f201-493e-9d74-542f3470045a,whisper,,large-v3-turbo,,5013.0546875,67.11369978822768,0.0,0.0024862107820808887,73.75329475617036,0.013387785286997765
2026-09-02T15:10:49.815038,5418b9a4-a47b-48d3-a920-8472083ee170,gigaam,,multilingual_large_ctc,,5013.0546875,7.019788743928075,0.0,0.0009806598536670208,13.808331050910056,0.0014003016486997131
